2,"""Estimates of resident population: number, by age group, annual 1993, MFP </SPAN>""</DIV>","""To facilitate planning of health services at local level and provide denominators for epidemiological analyses.""","""Estimates of resident population: number, by age group, annual 1993, MFP""","""001""","""P00001""",NULL,"""Jan-12""","""Mid-year estimates of resident population for the respective calendar years, based on the 2001 Census by age and sex. The estimated resident population of an area includes all people who usually live there, whatever their nationality. Members of UK and non-UK armed forces stationed in the UK are included and UK forces stationed outside the UK are excluded. Students are taken to be resident at their term time address."""
1511,"""1E - Proportion of adults with a learning disability in paid employment </SPAN>""</DIV>","""This measure is intended to improve the employment outcomes for adults with a learning disability, reducing the risk of social exclusion. There is a strong link between employment and enhanced quality of life.""","""1E - Proportion of adults with a learning disability in paid employment""",NULL,"""P01510""","""Autumn 2016""","""Oct-15""","""The measure shows the proportion of all adults with a learning disability who receive long-term support services, who are recorded as being in paid employment. The information would have to be captured or confirmed within the reporting period 1 April 2014 to 31 March 2015."""
1512,"""1F - Proportion of adults in contact with secondary mental health services in paid employment </SPAN>""</DIV>","""This measure is of improved employment outcomes for adults with mental health problems, reducing their risk of social exclusion and discrimination. Employment outcomes are a predictor of quality of life, and are indicative of whether care and support are personalised. Employment is a wider determinant of health and social inequalities.""","""1F - Proportion of adults in contact with secondary mental health services in paid employment""",NULL,"""P01511""","""Autumn 2016""","""Oct-15""","""The measure is the average of 12 monthly outcomes, which show the percentage of adults receiving secondary mental health services and who are on the Care Programme Approach who are in paid employment at the time of their most recent assessment, formal review or other multi-disciplinary care planning meeting."""
1513,"""1G - Proportion of adults with a learning disability who live in their own home or with their family </SPAN>""</DIV>","""This measure is intended to improve outcomes for adults with a learning disability by demonstrating the proportion in stable and appropriate accommodation. The nature of accommodation for people with a learning disability has a strong impact on their safety and overall quality of life, and the risk of social exclusion.""","""1G - Proportion of adults with a learning disability who live in their own home or with their family""",NULL,"""P01512""","""Autumn 2016""","""Oct-15""","""The measure shows the proportion of all adults with a learning disability who receive long-term support services, who are recorded as living in their own home or with their family. The information would have to be captured or confirmed within the reporting period 1 April 2013 to 31 March 2014."""
1514,"""1H - Proportion of adults in contact with secondary mental health services living independently, with or without support </SPAN>""</DIV>","""This measure is intended to improve outcomes for adults with mental health problems by demonstrating the proportion in stable and appropriate accommodation. This is closely linked to improving their safety and reducing their risk of social exclusion.""","""1H - Proportion of adults in contact with secondary mental health services living independently, with or without support""",NULL,"""P01513""","""Autumn 2016""","""Oct-15""","""The measure is the average of 12 monthly outcomes, which show the percentage of adults receiving secondary mental health services who are on the Care Programme Approach who were living independently at the time of their most recent assessment, formal review or other multi-disciplinary care planning meeting."""
1515,"""2A - Long-term support needs met by admission to residential and nursing care homes </SPAN>""</DIV>","""Avoiding permanent placements in residential and nursing care homes is a good measure of delaying dependency. Research suggests that, where possible, people prefer to stay in their own home than move into residential care.""","""2A - Long-term support needs met by admission to residential and nursing care homes""",NULL,"""P01514""","""Autumn 2016""","""Oct-15""","""This is a two part measure that account for younger adults aged 18 to 64 (2A(1)) and older adult aged 65 and over (2A(2)) separately. <BR><BR>The measure is the number of council-supported adults whose long-term support needs were met by a change of setting to residential and nursing care during the year (excluding transfers between residential and nursing care), as a rate per 100,000 population"""
1516,"""2B - Success and coverage of reablement services for older people (aged 65 and over) </SPAN>""</DIV>","""Reablement seeks to support people and maximise their level of independence, in order to minimise their need for ongoing support and dependence on public services. Remaining living at home 91 days following discharge is the key outcome for many people using reablement services.""","""2B - Success and coverage of reablement services for older people (aged 65 and over)""",NULL,"""P01515""","""Autumn 2016""","""Oct-15""","""This is a two-part measure which reflects both the effectiveness of reablement services (part 1), and the coverage of the service (part 2). <BR><BR>2B(1) is the proportion of older people (aged 65 and over) who were discharged from acute or community hospitals to their own home or to a residential or nursing care home or extra care housing for rehabilitation in the period 1 October 2014 - 31 December 2014, with a clear intention that they will move on/back to their own home (including a place in extra care housing or an adult placement scheme setting) , who are at home or in extra care housing or an adult placement scheme setting 91 days after the date of their discharge from hospital. <BR><BR>2B(2) is the proportion of older people (aged 65 and over) who were discharged from hospitals in England in the period 1 October 2014 - 31 December 2014, who were discharged to their own home or to a residential or nursing care home or extra care housing for rehabilitation, with a clear intention that they will move on/back to their own home (including a place in extra care housing or an adult placement scheme setting)."""
1517,"""2C - Delayed transfers of care from hospital, and those which are attributable to adult social care </SPAN>""</DIV>","""This indicates the ability of the whole system to ensure appropriate transfer from hospital for all adults. Minimising delayed transfers of care and enabling people to live independently at home is one of the desired outcomes of social care.""","""2C - Delayed transfers of care from hospital, and those which are attributable to adult social care""",NULL,"""P01516""","""Autumn 2016""","""Oct-15""","""This is a two-part measure that reflects both the overall number of delayed transfers of care (part 1) and, as a subset, the number of these delays which are attributable to social care services (part 2). A delayed transfer of care occurs when a patient is ready for transfer from a hospital bed, but is still occupying such a bed."""
1518,"""3A - Overall satisfaction of people who use services with their care and support </SPAN>""</DIV>","""The satisfaction with services of people using adult social care is directly linked to a positive experience of care and support. Analysis of surveys suggests that reported satisfaction with services is a good predictor of the overall experience of services.""","""3A - Overall satisfaction of people who use services with their care and support""",NULL,"""P01517""","""Autumn 2016""","""Oct-15""","""This measure shows the proportion of service users who are satisfied with their care and support, and is calculated from data collected in the Adult Social Care Survey. The relevant question drawn from the Adult Social Care Survey is Question 1: “Overall, how satisfied or dissatisfied are you with the care and support services you receive?”"""
1519,"""3D - Proportion of people who use services and carers who find it easy to find information about services </SPAN>""</DIV>","""This measure reflects experience of access to information and advice about social care. Information is a core universal service, and a key factor in early intervention and reducing dependency. Improved and/or more information benefits &nbsp;<BR><BR>service users by helping them to have greater choice and control over their lives. Improved and/or more information benefits carers by helping them to have greater choice and control over their lives. This may help to sustain caring relationships through, for example, reduction in stress, improved welfare and physical health improvements.""","""3D - Proportion of people who use services and carers who find it easy to find information about services""",NULL,"""P01518""","""Autumn 2016""","""Oct-15""","""This is a two-part measure reflecting whether service users (part 1) and carers (part 2) find it easy to find information about services. The measures are calculated from data collected in the Adult Social Care Survey and the Carers Survey. The question from the Adult Social Care Survey for part 1 is Question 12; ""In the past year, have you generally found it easy or difficult to find information and advice about support, services or benefits?"" The question from the Carers Survey for part 2 is Question 13; ""In the past 12 months, have you found it easy or difficult to find information about support, services or benefits?"""""
1520,"""4A - Proportion of people who use services who feel safe </SPAN>""</DIV>","""Safety is fundamental to &nbsp;the wellbeing and independence of people using social care, and the wider population. Feeling safe is a vital part of service users' experience and their care and support. There are legal requirements about safety in the context of service quality, including CQC standards for registered services.""","""4A - Proportion of people who use services who feel safe""",NULL,"""P01519""","""Autumn 2016""","""Oct-15""","""This measure shows the proportion of people who use services who feel safe, and is calculated from data collected in the Adult Social Care Survey. The relevant question drawn from the Adult Social Care Survey is Question 7a: “Which of the following statements best describes how safe you feel?”"""
1521,"""4B - Proportion of people who use services who say that those services have made them feel safe and secure </SPAN>""</DIV>","""This measure supports measure 4A by reflecting the extent to which service users of care services feel that their care and support has contributed to making them feel safe and secure.""","""4B - Proportion of people who use services who say that those services have made them feel safe and secure""",NULL,"""P01520""","""Autumn 2016""","""Oct-15""","""This measure shows the proportion of people who use services who say that those services have made them feel safe and secure, and is calculated from data collected in the Adult Social Care Survey. The relevant question drawn from the Adult Social Care Survey is Question 7b: “Do care and support services help you in feeling safe?”,"""
1544,"""Estimates of resident population: number, by age group, annual 2011, MFP </SPAN>""</DIV>","""To facilitate planning of health services at local level and provide denominators for epidemiological analyses.""","""Estimates of resident population: number, by age group, annual 2011, MFP""",NULL,"""P01543""",NULL,"""Jun-15""","""Mid-year population estimates based on the 2011 Census by age and sex. The estimated resident population of an area includes all people who usually live there, whatever their nationality. They account for long-term international migrants (those people who change their country of usual residence for a period of 12 months or more) but do not account for short-term migrants (people who come to or leave the country for a period of less than 12 months). Members of UK and non-UK armed forces stationed in the UK are included and UK forces stationed outside the UK are excluded. Students are taken to be resident at their term time address."""
