"PHEC_result_ID","PHEC_keywords_ID","keywords"
"1593","48","staff numbers by NHS trust"
"1593","49","number of NHS managers"
"1593","50","how many managers are there in the NHS"
"1593","51","how many doctors are there in the NHS"
"1593","52","how many nurses are there in the NHS"
"1593","53","monthly NHS workforce publication"
"1594","1","Dementia"
"1595","1","Female Genital Mutilation"
"1595","2","FGM"
"1595","3","deinfibulation"
"1595","4","infibulation"
"1596","1","Accident and emergency services"
"1596","2","Mortality"
"1596","3","Fractures"
"1596","4","A&E"
"1596","5","CHD"
"1596","6","In patients"
"1596","7","Admitted patients"
"1596","8","PROMs"
"1596","9","Diabetes mellitus"
"1596","10","Cancer of the breast"
"1596","11","Cancer of the lungs"
"1596","12","Behavioural and mental health conditions"
"1596","13","Renal diseases"
"1596","14","National service framework for diabetes"
"1596","15","Accidents"
"1596","16","Emergency admissions"
"1596","17","Hospital Episode Statistics"
"1596","18","Admitted Patient Care"
"1596","19","Inpatients"
"1596","20","Antenatal care"
"1596","21","Maternity services"
"1596","22","Outpatient attendance"
"1596","23","Outpatients"
"1596","24","Heart failure"
"1596","25","Breast cancer"
"1596","26","Emergency readmissions"
"1596","27","Elective surgery"
"1596","28","Hip replacement"
"1596","29","Knee replacement"
"1596","30","Mental health services"
"1596","31","Hip fracture"
"1596","32","MHMDS"
"1596","33","Mental health"
"1596","34","Cardiovascular disease"
"1596","35","Admitting patients again"
"1596","36","Re admittance"
"1596","37","Re-admissions"
"1596","38","Cardiac failure"
"1596","39","Coronary heart disease"
"1596","40","Heart"
"1596","41","Breathing disorders"
"1596","42","Cardiovascular diseases and disorders"
"1596","43","Respiratory system"
"1596","44","GP Patient Survey"
"1596","45","NHS Outcomes Framework"
"1596","46","NHS Outcomes Framework indicators"
"1596","47","groin hernia surgery"
"1596","48","Varicose vein surgery"
"1596","49","Varicose vien surgery"
"1596","50","Coronary disease"
"1596","51","Re admissions"
"1596","52","Re-admittance"
"1596","53","Readmittance"
"1596","54","MHMD"
"1596","55","Mental Health Minimum Dataset"
"1596","56","Mental health community activity"
"1596","57","Adult Inpatient Survey"
"1596","58","Out patient attendance"
"1596","59","Breaks"
"1596","60","Kidney diseases"
"1597","1","chc; continuing healthcare; nhs chc"
"1598","1","Depression"
"1598","2","Anxiety"
"1598","3","IAPT"
"1598","4","PHQ 9"
"1598","5","GAD 7"
"1598","6","Data quality"
"1599","1","PROMs"
"1599","2","Elective surgery"
"1599","3","Hip replacement"
"1599","4","Knee replacement"
"1599","5","groin hernia surgery"
"1599","6","Varicose vein surgery"
"1600","1","PROMs"
"1600","2","Elective surgery"
"1600","3","Hip replacement"
"1600","4","groin hernia surgery"
"1600","5","Varicose vein surgery"
"1601","1","Accident and emergency services"
"1601","2","A&E"
"1601","3","Admitted patients"
"1601","4","Emergency admissions"
"1601","5","Hospital Episode Statistics"
"1601","6","Admitted Patient Care"
"1601","7","Inpatients"
"1601","8","Outpatient attendance"
"1601","9","Outpatients"
"1601","10","Hospital episodes"
"1601","11","Intentional Self Harm"
"1602","1","Accident and emergency services"
"1602","2","A&E"
"1602","3","4 hour wait"
"1602","4","Accidents"
"1602","5","Injuries"
"1602","6","Hospital Episode Statistics. Hospital episodes"
"1603","1","prescribing"
"1603","2","general practice"
"1604","1","Nutrition"
"1604","2","QOF"
"1604","3","Thrombosis"
"1604","4","Avoidable death"
"1604","5","Pressure ulcers"
"1604","6","Bedsores"
"1604","7","VTE"
"1604","8","Blood clots"
"1604","9","Urinary tract infection"
"1604","10","UTI"
"1604","11","Catheters"
"1604","12","Harm free care"
"1604","13","Venous thromboembolism"
"1605","1","Nutrition"
"1605","2","QOF"
"1605","3","Thrombosis"
"1605","4","Avoidable death"
"1605","5","Pressure ulcers"
"1605","6","Bedsores"
"1605","7","VTE"
"1605","8","Blood clots"
"1605","9","Urinary tract infection"
"1605","10","UTI"
"1605","11","Catheters"
"1605","12","Harm free care"
"1605","13","Venous thromboembolism"
"1606","1","Smoking"
"1606","2","Smoking cessation"
"1606","3","Stop-smoking services"
"1606","4","Smoking cessation services"
"1606","5","Stop-smoking medication"
"1606","6","Nicotine addiction"
"1606","7","Nicotine replacement therapy"
"1606","8","Varenicline"
"1606","9","Champix"
"1606","10","Bupropion"
"1606","11","Zyban"
"1606","12","NHS Stop Smoking Services"
"1606","13","NRT"
"1606","14","successful quitters"
"1606","15","CO monitoring"
"1606","16","CO validation"
"1606","17","carbon monoxide"
"1606","18","smoking during pregnancy"
"1606","19","stop smoking expenditure"
"1606","20","stop smoking treatments"
"1606","21","4 week follow-up"
"1606","22","Nicotine containing products"
"1607","1","GP patients"
"1607","2","GP list"
"1607","3","GP practice"
"1607","4","practice list"
"1607","5","CCG"
"1607","6","NHS England Area Team"
"1607","7","NHS England Region"
"1607","8","Clinical Commissioning Group"
"1607","9","LSOA"
"1608","1","Dementia"
"1609","1","NHS staff"
"1609","2","Workforce"
"1609","3","Ambulance staff"
"1609","4","HCHS staff"
"1609","5","Consultants"
"1609","6","Doctors"
"1609","7","nurses"
"1609","8","Non-medical staff"
"1609","9","Workforce turnover"
"1609","10","Midwives"
"1609","11","Joiners"
"1609","12","Leavers"
"1609","13","Health visitors"
"1609","14","Staff numbers"
"1609","15","medical and dental staff"
"1609","16","monthly NHS workforce"
"1609","17","doctors in training"
"1609","18","Qualified nurses"
"1609","19","ST&T staff"
"1609","20","School nurses"
"1609","21","support to clinical staff"
"1609","22","NHS Infrastructure staff"
"1609","23","managers"
"1609","24","Turnover rate"
"1609","25","Locums"
"1609","26","headcount"
"1609","27","monthly publication"
"1609","28","NHS workforce"
"1609","29","Workforce numbers"
"1609","30","SIP"
"1609","31","NHS staff numbers"
"1609","32","NHS workforce numbers"
"1609","33","NHS workforce statistics"
"1609","34","NHS staff in post"
"1609","35","staff in post"
"1609","36","full time equivalent"
"1609","37","FTE"
"1609","38","whole time equivalent"
"1609","39","WTE"
"1609","40","number of doctors"
"1609","41","number of nurses"
"1609","42","hospital workforce"
"1609","43","hospital staff"
"1609","44","HCHS workforce"
"1609","45","NHS Hospital and Community Health Service staff"
"1609","46","Hospital and Community Health Service staff"
"1609","47","staff numbers by NHS organisation"
"1609","48","staff numbers by NHS trust"
"1609","49","number of NHS managers"
"1609","50","how many managers are there in the NHS"
"1609","51","how many doctors are there in the NHS"
"1609","52","how many nurses are there in the NHS"
"1609","53","monthly NHS workforce publication"
"1610","1","Workforce earnings"
"1610","2","NHS staff"
"1610","3","NHS staff earnings"
"1610","4","Wages"
"1610","5","Earnings"
"1610","6","Salary"
"1610","7","pay"
"1610","8","money"
"1610","9","NHS pay"
"1610","10","NHS salaries"
"1610","11","NHS basic pay"
"1610","12","basic pay"
"1610","13","NHS total earnings"
"1610","14","total earnings"
"1610","15","NHS earnings"
"1610","16","average salary"
"1610","17","average earnings"
"1610","18","average basic pay"
"1610","19","NHS earnings publication"
"1610","20","NHS earnings statistics"
"1610","21","doctors pay"
"1610","22","nurse pay"
"1610","23","consultants pay"
"1610","24","how much does a doctor earn"
"1610","25","how much does a nurse earn"
"1610","26","earnings by NHS staff group"
"1610","27","average nurse salary"
"1610","28","average doctor salary"
"1610","29","monthly publication"
"1610","30","payment"
"1610","31","how much money"
"1610","32","amount"
"1610","33","workforce statistics"
"1610","34","2014"
"1610","35","October"
"1611","1","NHS staff"
"1611","2","Staff"
"1611","3","sickness"
"1611","4","NHS"
"1611","5","sickness absence"
"1611","6","monthly publication"
"1611","7","absence"
"1611","8","absence rates"
"1611","9","NHS staff absence"
"1611","10","ESR"
"1611","11","ESR absence"
"1611","12","Electronic Staff Record"
"1611","13","Electronic Staff Record absence"
"1611","14","absence recording"
"1611","15","days lost"
"1611","16","days lost to absence"
"1611","17","days lost to sickness"
"1611","18","absence publication"
"1611","19","absence statistics"
"1611","20","NHS absence statistics"
"1611","21","recorded absence"
"1611","22","recorded sickness absence"
"1611","23","NHS workforce absence"
"1611","24","NHS workforce"
"1611","25","absence by NHS organisation"
"1611","26","absence by NHS trust"
"1611","27","sickness absence by NHS organisation"
"1611","28","sickness absence by NHS trust"
"1611","29","sickness absence rates by NHS organisation"
"1611","30","sickness absence rates by NHS trust"
"1611","31","absence rates by NHS organisation"
"1611","32","absence rates by NHS trust"
"1611","33","absence in the NHS"
"1611","34","sickness absence in the NHS"
"1611","35","days lost due to illness"
"1612","1","Drugs"
"1612","2","medicines"
"1612","3","NICE Technology Appraisals"
"1612","4","Innovation Scorecard"
"1612","5","Innovation Health and Wealth"
"1612","6","medical technologies"
"1613","1","MHMDS"
"1613","2","Mental Health Act"
"1613","3","Currencies and Payment"
"1613","4","MHLDDS"
"1614","1","Depression"
"1614","2","Anxiety"
"1614","3","IAPT"
"1614","4","PHQ 9"
"1614","5","GAD 7"
"1614","6","Data quality"
"1615","1","Diabetes mellitus"
"1615","2","MODY"
"1615","3","Type 1 diabetes"
"1615","4","Type 2 diabetes"
"1615","5","National service framework for diabetes"
"1616","1","Diabetes mellitus"
"1616","2","MODY"
"1616","3","Type 1 diabetes"
"1616","4","Type 2 diabetes"
"1616","5","National service framework for diabetes"
"1617","1","Diabetes mellitus"
"1617","2","MODY"
"1617","3","Type 1 diabetes"
"1617","4","Type 2 diabetes"
"1617","5","National service framework for diabetes"
"1618","1","Diabetes mellitus"
"1618","2","MODY"
"1618","3","Type 1 diabetes"
"1618","4","Type 2 diabetes"
"1618","5","National service framework for diabetes"
"1619","1","Diabetes mellitus"
"1619","2","MODY"
"1619","3","Type 1 diabetes"
"1619","4","Type 2 diabetes"
"1619","5","National service framework for diabetes"
"1620","1","Diabetes mellitus"
"1620","2","MODY"
"1620","3","Type 1 diabetes"
"1620","4","Type 2 diabetes"
"1620","5","National service framework for diabetes"
"1621","1","Accident and emergency services"
"1621","2","Access to services"
"1621","3","Mental health care"
"1621","4","A&E"
"1621","5","Admitted patients"
"1621","6","Mental health admissions"
"1621","7","Hospital Episode Statistics"
"1621","8","Outpatient attendance"
"1621","9","Outpatients"
"1621","10","Hospital episodes"
"1621","11","Mental Health Minimum Dataset"
"1621","12","Data Linkage"
"1621","13","Out patient attendance"
"1621","14","HES-MHMDS"
"1621","15","MHLDDS"
"1622","1","PROMs"
"1622","2","Elective surgery"
"1622","3","Hip replacement"
"1622","4","Knee replacement"
"1622","5","groin hernia surgery"
"1622","6","Varicose vein surgery"
"1623","1","PROMs"
"1623","2","Elective surgery"
"1623","3","Hip replacement"
"1623","4","Knee replacement"
"1623","5","groin hernia surgery"
"1623","6","Varicose vein surgery"
"1624","1","Mortality"
"1624","2","SHMI"
"1624","3","Indicators"
"1624","4","Deaths"
"1625","1","PROMs"
"1625","2","Elective surgery"
"1625","3","Hip replacement"
"1625","4","Knee replacement"
"1625","5","groin hernia surgery"
"1625","6","Varicose vein surgery"
"1626","1","Rectal cancer"
"1626","2","Colorectal cancer"
"1626","3","Surgical resection"
"1627","1","Diabetes mellitus"
"1627","2","MODY"
"1627","3","Type 1 diabetes"
"1627","4","Type 2 diabetes"
"1627","5","National service framework for diabetes"
"1628","1","Admitted patients"
"1628","2","Hospital Episode Statistics"
"1628","3","Admitted Patient Care"
"1628","4","Day cases"
"1628","5","Inpatients"
"1628","6","Length of stay"
"1628","7","Operations"
"1628","8","Hospital episodes"
"1628","9","HES"
"1628","10","APC"
"1629","1","Hospital Episode Statistics"
"1629","2","Did not attend"
"1629","3","Outpatient attendance"
"1629","4","Appointment cancellation"
"1629","5","Consultant speciality"
"1629","6","Outpatients"
"1629","7","Hospital episodes"
"1630","1","Caesarean section"
"1630","2","Births"
"1630","3","Hospital Episode Statistics"
"1630","4","Length of stay"
"1630","5","Antenatal care"
"1630","6","Episiotomy"
"1630","7","Forceps"
"1630","8","Gestation length"
"1630","9","Maternity services"
"1630","10","Postnatal care"
"1630","11","Hospital episodes"
"1630","12","Birth"
"1630","13","Labour (pregnancy)"
"1630","14","Childbirth"
"1631","1","Accident and emergency services"
"1631","2","A&E"
"1631","3","4 hour wait"
"1631","4","Accidents"
"1631","5","Injuries"
"1631","6","Hospital Episode Statistics. Hospital episodes"
"1632","1","Depression"
"1632","2","Anxiety"
"1632","3","IAPT"
"1632","4","PHQ 9"
"1632","5","GAD 7"
"1633","1","prescribing"
"1633","2","general practice"
"1634","1","People with learning difficulties"
"1634","2","Down's syndrome"
"1634","3","Mental health care"
"1634","4","Learning disability services"
"1634","5","Guardianship"
"1634","6","Compulsory detention"
"1634","7","Independent Mental Capacity Advocacy"
"1634","8","Deprivation of Liberty Safeguards"
"1634","9","Learning disabilities"
"1634","10","Standards of care"
"1634","11","Autistic spectrum conditions"
"1634","12","Learning disorders"
"1634","13","Behavioural and mental health conditions"
"1634","14","Mental retardation"
"1634","15","Learning disability"
"1634","16","2005 Mental Capacity Act"
"1634","17","Mental Capacity Act 2005"
"1634","18","Mental health admissions"
"1634","19","Mental Health Act 1983"
"1634","20","Mental Health Act"
"1634","21","Data quality"
"1634","22","1983 Mental Health Act"
"1634","23","Mental capacity"
"1635","1","Accident and emergency services"
"1635","2","A&E"
"1635","3","4 hour wait"
"1635","4","Accidents"
"1635","5","Injuries"
"1635","6","Hospital Episode Statistics. Hospital episodes"
"1636","1","Female Genital Mutilation"
"1636","2","FGM"
"1636","3","deinfibulation"
"1636","4","infibulation"
"1637","1","Mental health care"
"1637","2","Deprivation of Liberty Safeguards"
"1637","3","Mental Capacity Act 2005"
"1637","4","Mental health"
"1637","5","Vulnerable adults"
"1638","1","Biopsy"
"1638","2","Breast cancer"
"1638","3","Breast screening"
"1638","4","Cancer"
"1638","5","coverage"
"1638","6","recall"
"1638","7","uptake"
"1638","8","invasive"
"1638","9","mammogram"
"1638","10","50-70"
"1638","11","high-risk"
"1639","1","Accident and emergency services"
"1639","2","A&E"
"1639","3","Admitted patients"
"1639","4","Emergency admissions"
"1639","5","Hospital Episode Statistics"
